,unique_id_in_geo,pid,hhd,relationship,age,age-group,gender,income,income-group,education,education-level,edu-year,edu-year-required,status,number,hhd-income,hhd-income-group,license,max-friend,min-friend,my-score,district,livelon,livelat,wslong,wslat,residence-size,residence-cost,current-ws-dis,weekday-shopping,weekday-leisure,weekend-shopping,weekend-leisure,distance-max,weekday-deptime,weekday-endtime,weekend-deptime,weekend-endtime
12184,12185,12185,6622,11,28,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,2,1,0,0,114.0615065,22.56363477,114.0772112,22.57302541,4,2423913.26,0,0,2,2,0,100,450,1114.25,1200,1388.97
12185,12186,12186,6622,4,59,6,1,368000,0,2,1,0,6,3,4,1472000,0,1,2,1,0,0,114.0615065,22.56363477,0,0,4,2423913.26,0,4,3,3,1,10,570,735.75,600,927.92
12186,12187,12187,6622,11,32,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,19,8,0,0,114.0615065,22.56363477,114.0492451,22.56662297,4,2423913.26,5.808409302,3,3,2,1,10,420,876.8,510,1103.78
12187,12188,12188,6622,1,22,2,0,368000,0,4,1,0,3,2,4,1472000,0,0,2,1,0,0,114.0615065,22.56363477,114.0709098,22.55199265,4,2423913.26,6.887707561,1,4,1,2,10,420,1008.18,1140,1411.5
12188,12189,12189,6623,3,28,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,2,1,0,0,113.9517906,22.56079444,113.9524126,22.5405666,4,2747417.246,9.31414998,0,1,2,1,10,450,629.1,570,1380.03
12189,12190,12190,6623,1,60,6,1,368000,0,1,1,0,3,4,4,1472000,0,1,8,2,0,0,113.9517906,22.56079444,0,0,4,2747417.246,0,8,0,2,1,10,480,991.23,1080,1404.7
12190,12191,12191,6623,3,25,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,19,8,0,0,113.9517906,22.56079444,114.0492451,22.56662297,4,2747417.246,44.93303261,1,2,1,0,10,540,1042.93,510,885.3
12191,12192,12192,6623,3,21,2,0,368000,0,3,1,0,3,2,4,1472000,0,0,2,1,0,0,113.9517906,22.56079444,114.2834069,22.66229613,4,2747417.246,159.6138938,2,2,2,1,50,660,922.53,510,922.9
12192,12193,12193,6624,3,30,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,2,1,0,0,114.0813538,22.53581846,114.1133922,22.54692885,4,2294283.148,15.60696652,5,5,1,2,25,450,787.33,600,1049.85
12193,12194,12194,6624,1,57,6,1,368000,0,5,1,0,0,3,4,1472000,0,1,2,1,0,0,114.0813538,22.53581846,0,0,4,2294283.148,0,10,4,1,2,10,480,1003.4,540,949.05
12194,12195,12195,6624,3,33,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,40,20,0,0,114.0813538,22.53581846,114.07856,22.54555986,4,2294283.148,0,2,2,2,1,10,540,1322.18,960,1380.13
12195,12196,12196,6624,3,23,2,0,368000,0,2,1,0,6,2,4,1472000,0,0,40,20,0,0,114.0813538,22.53581846,114.0838737,22.54745393,4,2294283.148,0,0,1,2,0,25,540,1027,300,634.92
12196,12197,12197,6625,11,30,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,40,20,0,0,113.8842557,22.57875736,113.9036141,22.58236205,4,2260082.081,0,3,3,1,2,10,540,1027.18,600,1130.1
12197,12198,12198,6625,4,62,6,1,368000,0,3,1,0,3,4,4,1472000,0,1,19,8,0,0,113.8842557,22.57875736,0,0,4,2260082.081,0,3,1,2,2,38,480,864.32,960,1071.3
12198,12199,12199,6625,1,32,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,19,8,0,0,113.8842557,22.57875736,114.2781637,22.66588492,4,2260082.081,185.6757956,2,5,3,2,10,540,1022.22,600,1277.15
12199,12200,12200,6625,11,20,2,0,368000,0,5,1,0,0,2,4,1472000,0,0,8,2,0,0,113.8842557,22.57875736,113.9012897,22.7144278,4,2260082.081,0,1,4,2,2,75,510,999.5,480,1332.28
12200,12201,12201,6626,3,25,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,19,8,0,0,114.1337266,22.61583575,114.0790509,22.54727143,4,1358398.846,40.36135406,0,5,4,1,75,540,1025.4,600,1156.35
12201,12202,12202,6626,1,55,6,1,368000,0,2,1,0,6,3,4,1472000,0,1,8,2,0,0,114.1337266,22.61583575,0,0,4,1358398.846,0,4,4,1,1,75,570,1346.27,600,853.38
12202,12203,12203,6626,3,32,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,19,8,0,0,114.1337266,22.61583575,114.0772838,22.54824253,4,1358398.846,0,4,0,1,2,50,540,1208.5,480,1352.82
12203,12204,12204,6626,3,23,2,0,368000,0,1,1,0,3,2,4,1472000,0,0,19,8,0,0,114.1337266,22.61583575,114.4733986,22.55212083,4,1358398.846,159.0586581,9,1,2,2,10,450,1169.95,660,1062.22
12204,12205,12205,6627,1,28,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,40,20,0,0,113.8930961,22.58007421,114.0395011,22.60753726,4,1833361.997,68.55732513,2,0,0,2,10,480,1162.42,780,1071.72
12205,12206,12206,6627,4,56,6,1,368000,0,5,1,0,0,3,4,1472000,0,1,8,2,0,0,113.8930961,22.58007421,0,0,4,1833361.997,0,2,1,1,2,75,420,1131.4,510,1012.08
12206,12207,12207,6627,11,29,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,19,8,0,0,113.8930961,22.58007421,113.9044365,22.56528958,4,1833361.997,8.57574914,2,2,4,2,10,450,817.92,1020,1183.87
12207,12208,12208,6627,11,20,2,0,368000,0,5,1,0,0,2,4,1472000,0,0,40,20,0,0,113.8930961,22.58007421,113.9495485,22.54063909,4,1833361.997,0,3,4,0,1,38,510,1015.87,870,1285.93
12208,12209,12209,6628,1,29,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,19,8,0,0,114.1145233,22.54489976,114.102483,22.54850495,4,1690866.66,5.784563641,4,3,0,1,10,450,663.68,720,1379.03
12209,12210,12210,6628,4,62,6,1,368000,0,2,1,0,6,4,4,1472000,0,1,40,20,0,0,114.1145233,22.54489976,0,0,4,1690866.66,0,0,1,1,2,10,450,1116.68,1080,1348.47
12210,12211,12211,6628,11,32,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,8,2,0,0,114.1145233,22.54489976,114.0151301,22.5346779,4,1690866.66,45.98643955,1,3,2,1,100,660,1337.1,780,1136.57
12211,12212,12212,6628,11,23,2,0,368000,0,2,1,0,6,2,4,1472000,0,0,2,1,0,0,114.1145233,22.54489976,114.1248793,22.542384,4,1690866.66,4.904913629,1,0,2,1,10,420,908.15,840,1123.57
12212,12213,12213,6629,11,34,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,19,8,0,0,114.1836859,22.65137456,114.2118053,22.6108732,4,1101653.281,22.69271212,1,5,0,2,25,510,813.77,510,739.23
12213,12214,12214,6629,4,56,6,1,368000,0,4,1,0,3,3,4,1472000,0,1,19,8,0,0,114.1836859,22.65137456,0,0,4,1101653.281,0,2,5,1,0,50,540,1211.95,720,1088.67
12214,12215,12215,6629,1,29,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,8,2,0,0,114.1836859,22.65137456,114.217195,22.62788429,4,1101653.281,0,2,3,1,1,38,450,1097.63,780,1393.37
12215,12216,12216,6629,11,18,2,0,368000,0,5,1,0,0,2,4,1472000,0,0,19,8,0,0,114.1836859,22.65137456,114.2067185,22.67014377,4,1101653.281,0,0,10,1,1,25,450,963.7,570,811.73
12216,12217,12217,6630,11,33,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,8,2,0,0,113.8579814,22.62330717,113.8380979,22.76558553,4,1779728.244,66.11917134,2,3,1,0,10,480,735.5,330,670.23
12217,12218,12218,6630,4,59,6,1,368000,0,2,1,0,6,3,4,1472000,0,1,2,1,0,0,113.8579814,22.62330717,0,0,4,1779728.244,0,3,4,0,1,10,450,984.72,900,1312.18
12218,12219,12219,6630,11,26,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,8,2,0,0,113.8579814,22.62330717,113.9361607,22.69222479,4,1779728.244,0,4,2,2,2,10,600,1172.37,540,919.37
12219,12220,12220,6630,1,24,2,0,368000,0,4,1,0,3,2,4,1472000,0,0,2,1,0,0,113.8579814,22.62330717,114.2203677,22.55830628,4,1779728.244,0,2,3,2,1,10,480,992.53,960,1369.38
12220,12221,12221,6631,11,34,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,2,1,0,0,114.0369263,22.60625676,114.0443687,22.60188752,4,1769592.816,0,3,0,2,1,10,480,1057.28,570,825.32
12221,12222,12222,6631,4,62,6,1,368000,0,2,1,0,6,4,4,1472000,0,1,19,8,0,0,114.0369263,22.60625676,0,0,4,1769592.816,0,1,2,3,1,25,360,984.3,690,1104.63
12222,12223,12223,6631,1,26,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,8,2,0,0,114.0369263,22.60625676,114.060733,22.65372364,4,1769592.816,0,3,1,1,1,25,540,1104.28,570,807.6
12223,12224,12224,6631,11,21,2,0,368000,0,3,1,0,3,2,4,1472000,0,0,8,2,0,0,114.0369263,22.60625676,114.0718589,22.62126535,4,1769592.816,17.49863599,4,3,2,1,25,420,641.3,540,990.78
12224,12225,12225,6632,11,26,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,2,1,0,0,114.0617118,22.54164569,114.0658046,22.54474181,4,2358815.169,2.361953828,7,2,1,1,25,510,1191.17,1080,1261.88
12225,12226,12226,6632,4,62,6,1,368000,0,1,1,0,3,4,4,1472000,0,1,2,1,0,0,114.0617118,22.54164569,0,0,4,2358815.169,0,5,4,2,0,10,570,1053.17,810,1234.4
12226,12227,12227,6632,11,30,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,19,8,0,0,114.0617118,22.54164569,114.1203258,22.55337499,4,2358815.169,27.51159601,0,3,2,1,38,540,1075.32,540,787.08
12227,12228,12228,6632,1,20,2,0,368000,0,5,1,0,0,2,4,1472000,0,0,19,8,0,0,114.0617118,22.54164569,114.0790509,22.54727143,4,2358815.169,8.389755604,4,2,2,1,10,540,826.15,870,1301.03
12228,12229,12229,6633,11,28,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,19,8,0,0,114.1366077,22.63006688,114.1357787,22.61047964,4,1255086.886,9.022987574,8,2,1,1,10,330,1064.2,840,1057.43
12229,12230,12230,6633,4,62,6,1,368000,0,1,1,0,3,4,4,1472000,0,1,40,20,0,0,114.1366077,22.63006688,0,0,4,1255086.886,0,4,3,2,2,25,510,1142.87,1020,1255
12230,12231,12231,6633,1,32,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,8,2,0,0,114.1366077,22.63006688,114.1357787,22.61047964,4,1255086.886,9.022987574,5,0,1,1,10,450,961.17,630,1250.72
12231,12232,12232,6633,11,19,2,0,368000,0,3,1,0,3,2,4,1472000,0,0,2,1,0,0,114.1366077,22.63006688,113.8064836,22.69279451,4,1255086.886,154.6562716,2,0,1,2,25,510,1029.48,600,743.85
12232,12233,12233,6634,1,28,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,19,8,0,0,113.8970428,22.57715634,113.9063054,22.57585582,4,1733109.732,0,4,2,2,2,38,480,1124.35,1080,1331.5
12233,12234,12234,6634,4,63,6,1,368000,0,4,1,0,3,4,4,1472000,0,1,2,1,0,0,113.8970428,22.57715634,0,0,4,1733109.732,0,4,1,3,2,10,540,1293.45,870,1237.27
12234,12235,12235,6634,11,34,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,2,1,0,0,113.8970428,22.57715634,113.8893661,22.5612539,4,1733109.732,8.127182318,1,4,0,2,10,570,1070.48,390,705.73
12235,12236,12236,6634,11,23,2,0,368000,0,3,1,0,3,2,4,1472000,0,0,19,8,0,0,113.8970428,22.57715634,113.8328308,22.62869711,4,1733109.732,0,2,1,3,0,38,480,1113.75,600,1366.6
12236,12237,12237,6635,3,33,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,40,20,0,0,114.2657518,22.75309329,114.3064406,22.77130579,4,1161369.64,20.5171637,4,0,4,1,25,540,851.8,1200,1435.62
12237,12238,12238,6635,1,57,6,1,368000,0,1,1,0,3,3,4,1472000,0,1,40,20,0,0,114.2657518,22.75309329,0,0,4,1161369.64,0,7,1,3,2,10,480,1019.3,540,1279.63
12238,12239,12239,6635,3,28,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,2,1,0,0,114.2657518,22.75309329,114.3097454,22.71718401,4,1161369.64,0,4,1,2,2,50,480,1094.62,930,1356.22
12239,12240,12240,6635,3,19,2,0,368000,0,1,1,0,3,2,4,1472000,0,0,2,1,0,0,114.2657518,22.75309329,114.2790251,22.74442545,4,1161369.64,0,3,4,1,2,10,450,997.72,840,1214.42
12240,12241,12241,6636,11,25,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,2,1,0,0,114.1277981,22.58868764,113.9608013,22.6869296,4,1875135.614,89.17276554,8,5,1,2,10,510,1062.72,840,1065.1
12241,12242,12242,6636,4,55,6,1,368000,0,4,1,0,3,3,4,1472000,0,1,2,1,0,0,114.1277981,22.58868764,0,0,4,1875135.614,0,0,4,0,3,10,510,1176.83,690,1177.25
12242,12243,12243,6636,1,31,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,19,8,0,0,114.1277981,22.58868764,114.1151488,22.55020013,4,1875135.614,18.64582394,0,4,3,1,25,480,1160.25,600,963.18
12243,12244,12244,6636,11,22,2,0,368000,0,2,1,0,6,2,4,1472000,0,0,2,1,0,0,114.1277981,22.58868764,114.1204576,22.57562507,4,1875135.614,0,5,0,2,1,10,540,1000.48,990,1400.2
12244,12245,12245,6637,11,30,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,19,8,0,0,114.1494133,22.61039668,114.1423071,22.6301128,4,1264149.698,9.645644673,0,4,0,0,10,450,992.43,570,894.82
12245,12246,12246,6637,4,56,6,1,368000,0,3,1,0,3,3,4,1472000,0,1,2,1,0,0,114.1494133,22.61039668,0,0,4,1264149.698,0,0,4,1,1,25,450,959.35,690,1123.35
12246,12247,12247,6637,1,29,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,40,20,0,0,114.1494133,22.61039668,114.1144898,22.54904063,4,1264149.698,0,5,5,1,2,50,420,930.82,810,949.93
12247,12248,12248,6637,11,18,2,0,368000,0,5,1,0,0,2,4,1472000,0,0,2,1,0,0,114.1494133,22.61039668,113.9634208,22.70353264,4,1264149.698,95.73472163,0,5,0,1,10,570,1287.25,840,1228.88
12248,12249,12249,6638,11,31,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,19,8,0,0,113.9108471,22.54381618,113.9102712,22.54288065,4,2072822.914,0.505615095,2,1,2,1,10,600,1114.95,510,696.42
12249,12250,12250,6638,4,64,6,1,368000,0,5,1,0,0,4,4,1472000,0,1,2,1,0,0,113.9108471,22.54381618,0,0,4,2072822.914,0,3,5,1,1,10,510,1017.03,420,698.95
12250,12251,12251,6638,11,34,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,40,20,0,0,113.9108471,22.54381618,113.892203,22.54358501,4,2072822.914,0,2,3,1,4,10,480,1086.12,840,1297.07
12251,12252,12252,6638,1,24,2,0,368000,0,3,1,0,3,2,4,1472000,0,0,2,1,0,0,113.9108471,22.54381618,113.9188787,22.54714559,4,2072822.914,0,0,2,4,1,10,480,1035.28,870,1209.65
12252,12253,12253,6639,11,26,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,19,8,0,0,113.7721529,22.6885906,114.2391092,22.6653546,4,1602688.481,215.1799227,4,1,2,1,10,420,1043.35,540,1084.17
12253,12254,12254,6639,4,63,6,1,368000,0,2,1,0,6,4,4,1472000,0,1,19,8,0,0,113.7721529,22.6885906,0,0,4,1602688.481,0,5,0,1,0,10,480,906.57,660,1146.32
12254,12255,12255,6639,11,31,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,19,8,0,0,113.7721529,22.6885906,113.9560825,22.70340427,4,1602688.481,84.92667727,1,2,2,0,10,480,1061,390,674.75
12255,12256,12256,6639,1,20,2,0,368000,0,4,1,0,3,2,4,1472000,0,0,40,20,0,0,113.7721529,22.6885906,114.3236798,22.69825868,4,1602688.481,253.8761525,7,0,1,1,10,540,1143.78,510,1205.35
12256,12257,12257,6640,3,28,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,19,8,0,0,114.2749632,22.69678964,114.2860963,22.71315916,4,893628.0002,9.111293945,5,5,2,1,10,480,1091.65,600,982.98
12257,12258,12258,6640,1,60,6,1,368000,0,2,1,0,6,4,4,1472000,0,1,19,8,0,0,114.2749632,22.69678964,0,0,4,893628.0002,0,2,4,4,1,10,420,791.97,840,1212.43
12258,12259,12259,6640,3,25,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,2,1,0,0,114.2749632,22.69678964,114.3381823,22.71000433,4,893628.0002,0,4,5,0,1,75,510,1011.6,480,848.2
12259,12260,12260,6640,3,24,2,0,368000,0,1,1,0,3,2,4,1472000,0,0,40,20,0,0,114.2749632,22.69678964,114.2934632,22.68921833,4,893628.0002,0,0,5,1,2,10,780,1012.65,600,1307.5
12260,12261,12261,6641,1,27,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,19,8,0,0,114.029352,22.64951895,114.0170446,22.65853595,4,2148791.276,0,2,2,1,0,10,540,1117.25,990,1222.82
12261,12262,12262,6641,4,60,6,1,368000,0,3,1,0,3,4,4,1472000,0,1,19,8,0,0,114.029352,22.64951895,0,0,4,2148791.276,0,1,4,1,1,10,510,1205.67,600,797.03
12262,12263,12263,6641,11,30,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,40,20,0,0,114.029352,22.64951895,114.4851277,22.57476376,4,2148791.276,0,6,3,1,1,10,480,744.13,570,1115.1
12263,12264,12264,6641,11,22,2,0,368000,0,4,1,0,3,2,4,1472000,0,0,19,8,0,0,114.029352,22.64951895,114.0305432,22.56786856,4,2148791.276,37.58313188,5,4,0,2,50,510,1042.33,450,735.8
12264,12265,12265,6642,3,25,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,40,20,0,0,114.1635844,22.5675223,114.1669082,22.5643092,4,2170457.993,0,4,4,1,2,10,420,1031.13,960,1400.85
12265,12266,12266,6642,1,61,6,1,368000,0,3,1,0,3,4,4,1472000,0,1,19,8,0,0,114.1635844,22.5675223,0,0,4,2170457.993,0,5,1,2,2,50,540,1083.27,510,1326.3
12266,12267,12267,6642,3,33,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,40,20,0,0,114.1635844,22.5675223,114.1361528,22.54496138,4,2170457.993,16.34669718,11,2,4,1,25,390,1024.07,540,816.67
12267,12268,12268,6642,3,21,2,0,368000,0,1,1,0,3,2,4,1472000,0,0,19,8,0,0,114.1635844,22.5675223,114.1444253,22.55463502,4,2170457.993,0,2,1,2,0,38,480,666.45,600,1224.28
12268,12269,12269,6643,3,28,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,19,8,0,0,114.2209095,22.72832054,114.0841587,22.63955388,4,1109836.407,75.03578684,3,0,2,1,10,450,828.07,540,786.13
12269,12270,12270,6643,1,60,6,1,368000,0,5,1,0,0,4,4,1472000,0,1,8,2,0,0,114.2209095,22.72832054,0,0,4,1109836.407,0,4,0,0,1,10,480,1092.42,540,1029.38
12270,12271,12271,6643,3,34,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,19,8,0,0,114.2209095,22.72832054,113.9539752,22.70654651,4,1109836.407,123.2630586,4,3,4,2,10,480,823.15,780,1047.05
12271,12272,12272,6643,3,22,2,0,368000,0,1,1,0,3,2,4,1472000,0,0,19,8,0,0,114.2209095,22.72832054,114.0580164,22.62327935,4,1109836.407,0,5,2,0,2,10,420,1050.97,690,1296.95
12272,12273,12273,6644,3,26,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,19,8,0,0,114.0304731,22.6598973,114.0268061,22.53253681,4,1274865.224,58.64124102,1,4,2,2,10,420,866.92,330,660.75
12273,12274,12274,6644,1,63,6,1,368000,0,4,1,0,3,4,4,1472000,0,1,2,1,0,0,114.0304731,22.6598973,0,0,4,1274865.224,0,2,4,3,2,10,510,1148.7,450,765.98
12274,12275,12275,6644,3,31,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,8,2,0,0,114.0304731,22.6598973,114.0582017,22.70814865,4,1274865.224,25.61320142,2,3,2,0,38,510,1150.77,810,1253.92
12275,12276,12276,6644,3,23,2,0,368000,0,3,1,0,3,2,4,1472000,0,0,2,1,0,0,114.0304731,22.6598973,114.3559461,22.72906025,4,1274865.224,153.1419077,4,3,0,2,10,780,1214.62,750,1248.73
12276,12277,12277,6645,11,27,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,2,1,0,0,114.125836,22.5670098,114.1322658,22.5469765,4,2227983.76,0,2,4,0,1,10,480,1039.28,360,1289.47
12277,12278,12278,6645,4,58,6,1,368000,0,1,1,0,3,3,4,1472000,0,1,2,1,0,0,114.125836,22.5670098,0,0,4,2227983.76,0,5,0,4,2,38,510,1116.35,540,1001.18
12278,12279,12279,6645,1,33,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,40,20,0,0,114.125836,22.5670098,114.1203258,22.55337499,4,2227983.76,6.768415029,5,2,1,0,10,510,1078.12,960,1361.63
12279,12280,12280,6645,11,23,2,0,368000,0,3,1,0,3,2,4,1472000,0,0,40,20,0,0,114.125836,22.5670098,114.1322658,22.5469765,4,2227983.76,0,1,2,1,2,10,420,972.92,390,951.67
12280,12281,12281,6646,3,26,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,2,1,0,0,114.1695198,22.56610274,114.1639711,22.5669094,4,1894373.805,0,5,5,1,1,10,480,1127.5,720,1150.12
12281,12282,12282,6646,1,56,6,1,368000,0,3,1,0,3,3,4,1472000,0,1,40,20,0,0,114.1695198,22.56610274,0,0,4,1894373.805,0,1,4,1,2,10,540,882.28,510,826.25
12282,12283,12283,6646,3,32,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,2,1,0,0,114.1695198,22.56610274,114.1622281,22.57001282,4,1894373.805,3.808021332,3,5,2,0,10,540,1102,570,736.6
12283,12284,12284,6646,3,18,2,0,368000,0,5,1,0,0,2,4,1472000,0,0,2,1,0,0,114.1695198,22.56610274,114.1669082,22.5643092,4,1894373.805,0,4,5,1,1,10,450,1007.6,1080,1354.32
12284,12285,12285,6647,1,31,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,2,1,0,0,113.9248777,22.5101007,113.9321993,22.52794673,4,2572454.034,0,3,1,1,1,10,570,1204.5,540,950.17
12285,12286,12286,6647,4,61,6,1,368000,0,3,1,0,3,4,4,1472000,0,1,2,1,0,0,113.9248777,22.5101007,0,0,4,2572454.034,0,3,1,1,2,10,420,1194.1,780,1100.3
12286,12287,12287,6647,11,32,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,19,8,0,0,113.9248777,22.5101007,113.9176323,22.4970986,4,2572454.034,6.850539678,0,3,2,2,10,510,974.8,480,694.68
12287,12288,12288,6647,11,23,2,0,368000,0,5,1,0,0,2,4,1472000,0,0,19,8,0,0,113.9248777,22.5101007,113.9141292,22.54075615,4,2572454.034,0,2,0,1,2,25,540,1143.23,540,1258.6
12288,12289,12289,6648,1,30,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,19,8,0,0,113.8619944,22.63229419,114.4705804,22.59544343,4,1009883.466,0,0,2,4,2,10,450,826.62,510,1060.2
12289,12290,12290,6648,4,59,6,1,368000,0,1,1,0,3,3,4,1472000,0,1,8,2,0,0,113.8619944,22.63229419,0,0,4,1009883.466,0,3,1,1,1,10,480,778.5,810,1430
12290,12291,12291,6648,11,25,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,19,8,0,0,113.8619944,22.63229419,114.0648785,22.66256822,4,1009883.466,94.41010645,5,2,0,0,10,480,937.72,390,608.7
12291,12292,12292,6648,11,23,2,0,368000,0,3,1,0,3,2,4,1472000,0,0,2,1,0,0,113.8619944,22.63229419,114.261562,22.58687942,4,1009883.466,185.082782,0,1,2,1,10,480,843.05,510,1002.28
12292,12293,12293,6649,1,25,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,2,1,0,0,113.8845256,22.55733132,113.8232585,22.73145729,4,2958150.247,84.95656311,2,3,0,2,100,510,769.57,720,1109.47
12293,12294,12294,6649,4,57,6,1,368000,0,5,1,0,0,3,4,1472000,0,1,2,1,0,0,113.8845256,22.55733132,0,0,4,2958150.247,0,1,2,2,1,10,510,1334.13,840,1249.5
12294,12295,12295,6649,11,32,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,19,8,0,0,113.8845256,22.55733132,113.8893661,22.5612539,4,2958150.247,2.86747665,1,2,2,0,10,450,707.55,900,1312.95
12295,12296,12296,6649,11,19,2,0,368000,0,5,1,0,0,2,4,1472000,0,0,19,8,0,0,113.8845256,22.55733132,113.9187309,22.57620516,4,2958150.247,17.98033114,2,3,1,2,25,540,1076.97,780,1078.55
12296,12297,12297,6650,3,25,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,19,8,0,0,114.0654682,22.57372215,113.9642825,22.69510751,4,2626566.447,72.73164809,2,2,0,1,75,540,1100.15,840,1053.32
12297,12298,12298,6650,1,58,6,1,368000,0,2,1,0,6,3,4,1472000,0,1,2,1,0,0,114.0654682,22.57372215,0,0,4,2626566.447,0,3,5,1,2,10,480,1166.97,840,1267.87
12298,12299,12299,6650,3,25,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,40,20,0,0,114.0654682,22.57372215,114.0832859,22.57238701,4,2626566.447,8.223486942,5,5,3,1,10,420,916.8,1170,1425.57
12299,12300,12300,6650,3,19,2,0,368000,0,2,1,0,6,2,4,1472000,0,0,2,1,0,0,114.0654682,22.57372215,114.0809531,22.56198914,4,2626566.447,0,1,5,1,2,10,540,1186.45,960,1422.75
12300,12301,12301,6651,1,32,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,19,8,0,0,113.883369,22.59400215,113.9187309,22.57620516,4,2114939.195,18.22007932,0,4,3,1,25,540,1215.3,420,677.47
12301,12302,12302,6651,4,58,6,1,368000,0,2,1,0,6,3,4,1472000,0,1,2,1,0,0,113.883369,22.59400215,0,0,4,2114939.195,0,1,3,1,2,38,540,755.6,960,1426.8
12302,12303,12303,6651,11,28,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,19,8,0,0,113.883369,22.59400215,113.9355346,22.68900164,4,2114939.195,49.88113388,0,0,2,1,50,450,1210.72,840,1162.05
12303,12304,12304,6651,11,19,2,0,368000,0,5,1,0,0,2,4,1472000,0,0,2,1,0,0,113.883369,22.59400215,113.9233533,22.58496019,4,2114939.195,18.86722013,3,5,2,2,25,450,1211.67,780,1228.15
12304,12305,12305,6652,3,26,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,40,20,0,0,113.9254412,22.49806383,113.89667,22.77535293,4,2820657.087,128.3058863,2,5,1,1,25,510,1122.78,480,954.48
12305,12306,12306,6652,1,57,6,1,368000,0,4,1,0,3,3,4,1472000,0,1,40,20,0,0,113.9254412,22.49806383,0,0,4,2820657.087,0,2,2,2,2,25,480,794.35,810,1120.58
12306,12307,12307,6652,3,26,3,0,368000,0,7,3,0,0,2,4,1472000,0,1,19,8,0,0,113.9254412,22.49806383,113.9160663,22.50236195,4,2820657.087,0,7,0,4,2,10,540,881.78,840,1136.08
12307,12308,12308,6652,3,18,2,0,368000,0,5,1,0,0,2,4,1472000,0,0,2,1,0,0,113.9254412,22.49806383,113.9211685,22.48956803,4,2820657.087,4.376790527,2,3,1,2,10,480,1014.13,510,959.45
12308,12309,12309,6653,1,29,3,0,368000,0,8,3,0,0,2,4,1472000,0,1,40,20,0,0,114.0182988,22.63196421,114.3039921,22.68977252,4,2306790.635,134.1535091,6,3,4,2,10,540,1152.2,510,835.15
